district,code,endorsedtrump,party,demp,repp,demc,repc,year,white,black,latino,asianandpacificislander,native,highschoolorgreater,bachelorsdegreeorhigher,medianincome
Texas' 35th,TX-35,Democrat,Democratic,71.3,26,138278,50553,2018,34.200001,10.5,52.5,1.4,0.2,77.5,19.9,45959
Texas' 36th,TX-36,Endorsed Trump,Republican,0,88.599998,0,193675,2016,71.199997,9.3000002,16.299999,1.7,0.30000001,84.099998,18.700001,58115
Texas' 36th,TX-36,Endorsed Trump,Republican,22.1,76,29543,101663,2014,71.199997,9.3000002,16.299999,1.7,0.30000001,84.099998,18.700001,58115
Texas' 36th,TX-36,Endorsed Trump,Republican,27.4,72.599998,60908,161048,2018,71.199997,9.3000002,16.299999,1.7,0.30000001,84.099998,18.700001,58115
Utah's 1st,UT-01,Endorsed Trump,Republican,24.9,61.599998,63308,156692,2018,86.800003,1,8.1999998,1.6,0.89999998,92.300003,29.299999,65355
Utah's 1st,UT-01,Endorsed Trump,Republican,26.4,65.900002,73381,182928,2016,86.800003,1,8.1999998,1.6,0.89999998,92.300003,29.299999,65355
Utah's 1st,UT-01,Endorsed Trump,Republican,27.9,64.599998,36422,84231,2014,86.800003,1,8.1999998,1.6,0.89999998,92.300003,29.299999,65355
Utah's 2nd,UT-02,Endorsed Trump,Republican,38.9,56.099998,105051,151489,2018,85.199997,0.89999998,8.8000002,2.7,1,90.400002,32,59179
Utah's 2nd,UT-02,Endorsed Trump,Republican,33.9,61.599998,93780,170542,2016,85.199997,0.89999998,8.8000002,2.7,1,90.400002,32,59179
Utah's 2nd,UT-02,Endorsed Trump,Republican,32.9,61.400002,47585,88915,2014,85.199997,0.89999998,8.8000002,2.7,1,90.400002,32,59179
Utah's 3rd,UT-03,Republican,Republican,22.5,72.199997,32059,102952,2014,88.800003,0.40000001,5.9000001,1.9,1.4,94.099998,40.5,68918
Utah's 3rd,UT-03,Republican,Republican,26.5,73.5,75716,209589,2016,88.800003,0.40000001,5.9000001,1.9,1.4,94.099998,40.5,68918
Utah's 3rd,UT-03,Republican,Republican,27.3,67.5,70686,174856,2018,88.800003,0.40000001,5.9000001,1.9,1.4,94.099998,40.5,68918
Utah's 4th,UT-04,Republican,Republican,45.8,50.900002,67425,74936,2014,83.5,1.2,9.6000004,3.5999999,0.69999999,90.599998,29.200001,69115
Utah's 4th,UT-04,Republican,Republican,41.3,53.799999,113413,147597,2016,83.5,1.2,9.6000004,3.5999999,0.69999999,90.599998,29.200001,69115
Utah's 4th,UT-04,Democrat,Democratic,50.1,49.900002,134964,134270,2018,83.5,1.2,9.6000004,3.5999999,0.69999999,90.599998,29.200001,69115
Virginia's 1st,VA-01,Endorsed Trump,Republican,36.6,59.900002,140785,230213,2016,72.699997,16.700001,5.5999999,2.5999999,0.30000001,91.199997,35.700001,83367
Virginia's 1st,VA-01,Endorsed Trump,Republican,44.7,55.200001,148464,183250,2018,72.699997,16.700001,5.5999999,2.5999999,0.30000001,91.199997,35.700001,83367
Virginia's 1st,VA-01,Endorsed Trump,Republican,,,,,2014,72.699997,16.700001,5.5999999,2.5999999,0.30000001,91.199997,35.700001,83367
Virginia's 2nd,VA-02,Democrat,Democratic,,,,,2014,67.400002,19.4,5.6999998,4.5999999,0.2,92.300003,34,66487
Virginia's 2nd,VA-02,Democrat,Democratic,51.1,48.799999,139571,133458,2018,67.400002,19.4,5.6999998,4.5999999,0.2,92.300003,34,66487
Virginia's 2nd,VA-02,Republican,Republican,38.5,61.299999,119440,190475,2016,67.400002,19.4,5.6999998,4.5999999,0.2,92.300003,34,66487
Virginia's 3rd,VA-03,Democrat,Democratic,91.2,0,198615,0,2018,45.900002,45.200001,4.1999998,2.2,0.30000001,88.400002,25.799999,52131
Virginia's 3rd,VA-03,Democrat,Democratic,66.7,33.099998,208337,103289,2016,45.900002,45.200001,4.1999998,2.2,0.30000001,88.400002,25.799999,52131
Virginia's 3rd,VA-03,Democrat,Democratic,,,,,2014,45.900002,45.200001,4.1999998,2.2,0.30000001,88.400002,25.799999,52131
Virginia's 4th,VA-04,Democrat,Democratic,,,,,2014,52.099998,41.099998,2.9000001,1.7,0.30000001,86.5,28.5,54560
Virginia's 4th,VA-04,Democrat,Democratic,62.6,35.900002,187642,107706,2018,52.099998,41.099998,2.9000001,1.7,0.30000001,86.5,28.5,54560
Virginia's 4th,VA-04,Democrat,Democratic,57.7,42,200136,145731,2016,52.099998,41.099998,2.9000001,1.7,0.30000001,86.5,28.5,54560
Virginia's 5th,VA-05,Republican,Republican,41.6,58.200001,148339,207758,2016,75.900002,19.799999,1.7,1.2,0.2,85.599998,27.4,52081
Virginia's 5th,VA-05,Republican,Republican,35.9,60.900002,73482,124735,2014,75.900002,19.799999,1.7,1.2,0.2,85.599998,27.4,52081
Virginia's 5th,VA-05,Republican,Republican,46.6,53.200001,145040,165339,2018,75.900002,19.799999,1.7,1.2,0.2,85.599998,27.4,52081
Virginia's 6th,VA-06,Endorsed Trump,Republican,40.2,59.700001,113133,167957,2018,84.5,10.2,2.5999999,1.2,0.2,86.800003,26.9,51875
Virginia's 6th,VA-06,Endorsed Trump,Republican,33.1,66.599998,112170,225471,2016,84.5,10.2,2.5999999,1.2,0.2,86.800003,26.9,51875
Virginia's 6th,VA-06,Endorsed Trump,Republican,0,74.5,0,133898,2014,84.5,10.2,2.5999999,1.2,0.2,86.800003,26.9,51875
Virginia's 7th,VA-07,Endorsed Trump,Republican,42.2,57.5,160159,218057,2016,72.400002,18.5,3.8,3.3,0.2,90.599998,38.200001,73904
Virginia's 7th,VA-07,Endorsed Trump,Democratic,,,,,2014,72.400002,18.5,3.8,3.3,0.2,90.599998,38.200001,73904
Virginia's 7th,VA-07,Endorsed Trump,Democratic,50.3,48.400002,176079,169295,2018,72.400002,18.5,3.8,3.3,0.2,90.599998,38.200001,73904
Virginia's 8th,VA-08,Democrat,Democratic,76.1,23.700001,247137,76899,2018,63.400002,13.8,10.5,9.6999998,0.2,90.699997,61.5,103414
Virginia's 8th,VA-08,Democrat,Democratic,68.4,27.299999,246653,98387,2016,63.400002,13.8,10.5,9.6999998,0.2,90.699997,61.5,103414
Virginia's 8th,VA-08,Democrat,Democratic,63.1,31.4,128102,63810,2014,63.400002,13.8,10.5,9.6999998,0.2,90.699997,61.5,103414
Virginia's 9th,VA-09,Endorsed Trump,Republican,0,72.099998,0,117465,2014,91.599998,5.4000001,1.2,0.80000001,0.2,82.900002,20.200001,42438
Virginia's 9th,VA-09,Endorsed Trump,Republican,28.3,68.599998,87877,212838,2016,91.599998,5.4000001,1.2,0.80000001,0.2,82.900002,20.200001,42438
Virginia's 9th,VA-09,Endorsed Trump,Republican,34.8,65.199997,85833,160933,2018,91.599998,5.4000001,1.2,0.80000001,0.2,82.900002,20.200001,42438
Virginia's 10th,VA-10,Democrat,Democratic,56.1,43.700001,206356,160841,2018,71.199997,7.1999998,7.6999998,11.5,0.30000001,92.300003,54.900002,119874
Virginia's 10th,VA-10,Republican,Republican,46.9,52.700001,187712,210791,2016,71.199997,7.1999998,7.6999998,11.5,0.30000001,92.300003,54.900002,119874
Virginia's 10th,VA-10,Republican,Republican,40.4,56.5,89957,125914,2014,71.199997,7.1999998,7.6999998,11.5,0.30000001,92.300003,54.900002,119874
Virginia's 11th,VA-11,Democrat,Democratic,87.9,0,247818,0,2016,57.599998,13.6,10.6,15.2,0.2,91.400002,55,107567
Virginia's 11th,VA-11,Democrat,Democratic,56.9,40.400002,106780,75796,2014,57.599998,13.6,10.6,15.2,0.2,91.400002,55,107567
Virginia's 11th,VA-11,Democrat,Democratic,71.1,26.9,219191,83023,2018,57.599998,13.6,10.6,15.2,0.2,91.400002,55,107567
Vermont's At-Large,VT-AL,Democrat,Democratic,64.4,31,123349,59432,2014,95.199997,0.89999998,1.4,0.89999998,0.30000001,92.300003,36.799999,57808
Vermont's At-Large,VT-AL,Democrat,Democratic,89.5,0,264414,0,2016,95.199997,0.89999998,1.4,0.89999998,0.30000001,92.300003,36.799999,57808
Vermont's At-Large,VT-AL,Democrat,Democratic,69.2,26,188547,70705,2018,95.199997,0.89999998,1.4,0.89999998,0.30000001,92.300003,36.799999,57808
Washington's 1st,WA-01,Democrat,Democratic,59.3,40.700001,197209,135534,2018,83.099998,1.1,5,7,1.1,93.599998,42.799999,90029
Washington's 1st,WA-01,Democrat,Democratic,55,45,124151,101428,2014,83.099998,1.1,5,7,1.1,93.599998,42.799999,90029
Washington's 1st,WA-01,Democrat,Democratic,55.4,44.599998,193619,155779,2016,83.099998,1.1,5,7,1.1,93.599998,42.799999,90029
Washington's 2nd,WA-02,Democrat,Democratic,71.3,0,210187,0,2018,79.800003,2.5,6,7.0999999,1.1,91.900002,30.9,64663
Washington's 2nd,WA-02,Democrat,Democratic,64,36,208314,117094,2016,79.800003,2.5,6,7.0999999,1.1,91.900002,30.9,64663
Washington's 2nd,WA-02,Democrat,Democratic,60.6,39.400002,122173,79518,2014,79.800003,2.5,6,7.0999999,1.1,91.900002,30.9,64663
Washington's 3rd,WA-03,Republican,Republican,47.3,52.700001,145407,161819,2018,87.099998,1.3,4.6999998,3.0999999,0.80000001,90.599998,24.700001,60163
Washington's 3rd,WA-03,Republican,Republican,38.2,61.799999,119820,193457,2016,87.099998,1.3,4.6999998,3.0999999,0.80000001,90.599998,24.700001,60163
Washington's 3rd,WA-03,Republican,Republican,38.5,61.5,78018,124796,2014,87.099998,1.3,4.6999998,3.0999999,0.80000001,90.599998,24.700001,60163
Washington's 4th,WA-04,Endorsed Trump,Republican,37.2,62.799999,83785,141551,2018,71.900002,1.1,21.1,1.5,2.5999999,79,20.1,53381
Washington's 4th,WA-04,Endorsed Trump,Republican,0,100,0,229919,2016,71.900002,1.1,21.1,1.5,2.5999999,79,20.1,53381
Washington's 4th,WA-04,Endorsed Trump,Republican,0,100,0,153079,2014,71.900002,1.1,21.1,1.5,2.5999999,79,20.1,53381
Washington's 5th,WA-05,Endorsed Trump,Republican,40.4,59.599998,130575,192959,2016,88.199997,1.4,4.4000001,1.9,1.4,92.5,28.9,50693
Washington's 5th,WA-05,Endorsed Trump,Republican,45.2,54.799999,144925,175422,2018,88.199997,1.4,4.4000001,1.9,1.4,92.5,28.9,50693
Washington's 5th,WA-05,Endorsed Trump,Republican,39.3,60.700001,87772,135470,2014,88.199997,1.4,4.4000001,1.9,1.4,92.5,28.9,50693
Washington's 6th,WA-06,Democrat,Democratic,61.5,38.5,201718,126116,2016,82.199997,3.4000001,4.8000002,4,1.6,92.199997,29.200001,59898
Washington's 6th,WA-06,Democrat,Democratic,63,37,141265,83025,2014,82.199997,3.4000001,4.8000002,4,1.6,92.199997,29.200001,59898
Washington's 6th,WA-06,Democrat,Democratic,63.9,36.099998,206409,116677,2018,82.199997,3.4000001,4.8000002,4,1.6,92.199997,29.200001,59898
Washington's 7th,WA-07,Democrat,Democratic,83.6,16.4,329800,64881,2018,77.599998,3.5,5.0999999,9.1000004,0.5,94.900002,59.5,80962
Washington's 7th,WA-07,Democrat,Democratic,81,19,203954,47921,2014,77.599998,3.5,5.0999999,9.1000004,0.5,94.900002,59.5,80962
Washington's 7th,WA-07,Democrat,Democratic,100,0,378754,0,2016,77.599998,3.5,5.0999999,9.1000004,0.5,94.900002,59.5,80962
Washington's 8th,WA-08,Republican,Republican,39.8,60.200001,127720,193145,2016,80.599998,2.7,6.4000001,6.5,0.89999998,91.199997,33.700001,79632
Washington's 8th,WA-08,Republican,Republican,36.7,63.299999,73003,125741,2014,80.599998,2.7,6.4000001,6.5,0.89999998,91.199997,33.700001,79632
Washington's 8th,WA-08,Democrat,Democratic,52.4,47.599998,164089,148968,2018,80.599998,2.7,6.4000001,6.5,0.89999998,91.199997,33.700001,79632
Washington's 9th,WA-09,Democrat,Democratic,72.9,27.1,205165,76317,2016,57.799999,10.5,6.1999998,20.4,0.60000002,89.099998,41.5,73249
Washington's 9th,WA-09,Democrat,Democratic,70.8,29.200001,118132,48662,2014,57.799999,10.5,6.1999998,20.4,0.60000002,89.099998,41.5,73249
Washington's 9th,WA-09,Democrat,Democratic,100,0,240567,0,2018,57.799999,10.5,6.1999998,20.4,0.60000002,89.099998,41.5,73249
Washington's 10th,WA-10,Democrat,Democratic,54.7,45.299999,99279,82213,2014,73.699997,6.1999998,7.0999999,7.0999999,1.3,91.699997,27.6,61351
Washington's 10th,WA-10,Democrat,Democratic,58.7,41.299999,170460,120104,2016,73.699997,6.1999998,7.0999999,7.0999999,1.3,91.699997,27.6,61351
Washington's 10th,WA-10,Democrat,Democratic,61.5,38.5,166215,103860,2018,73.699997,6.1999998,7.0999999,7.0999999,1.3,91.699997,27.6,61351
Wisconsin's 1st,WI-01,Endorsed Trump,Republican,30.2,64.900002,107003,230072,2016,86.400002,5.0999999,6,1.2,0.30000001,91.800003,28.1,62769
Wisconsin's 1st,WI-01,Endorsed Trump,Republican,36.6,63.299999,105552,182316,2014,86.400002,5.0999999,6,1.2,0.30000001,91.800003,28.1,62769
Wisconsin's 1st,WI-01,Endorsed Trump,Republican,42.3,54.599998,137508,177492,2018,86.400002,5.0999999,6,1.2,0.30000001,91.800003,28.1,62769
Wisconsin's 2nd,WI-02,Democrat,Democratic,68.7,31.200001,273537,124044,2016,89,3.8,3.0999999,2.5,0.30000001,94,41.200001,63850
Wisconsin's 2nd,WI-02,Democrat,Democratic,97.4,0,309116,0,2018,89,3.8,3.0999999,2.5,0.30000001,94,41.200001,63850
Wisconsin's 2nd,WI-02,Democrat,Democratic,68.4,31.5,224920,103619,2014,89,3.8,3.0999999,2.5,0.30000001,94,41.200001,63850
Wisconsin's 3rd,WI-03,Democrat,Democratic,59.6,40.299999,187888,126980,2018,94.699997,1,1.4,1.5,0.5,92.199997,24.799999,52958
Wisconsin's 3rd,WI-03,Democrat,Democratic,98.9,0,257401,0,2016,94.699997,1,1.4,1.5,0.5,92.199997,24.799999,52958
Wisconsin's 3rd,WI-03,Democrat,Democratic,56.5,43.400002,155368,119540,2014,94.699997,1,1.4,1.5,0.5,92.199997,24.799999,52958
Wisconsin's 4th,WI-04,Democrat,Democratic,75.6,21.6,206487,59091,2018,52.099998,32.599998,10.2,2.8,0.5,85,27.4,41514
Wisconsin's 4th,WI-04,Democrat,Democratic,76.7,0,220181,0,2016,52.099998,32.599998,10.2,2.8,0.5,85,27.4,41514
Wisconsin's 4th,WI-04,Democrat,Democratic,70.2,26.9,179045,68490,2014,52.099998,32.599998,10.2,2.8,0.5,85,27.4,41514
Wisconsin's 5th,WI-05,Endorsed Trump,Republican,29.3,66.699997,114477,260706,2016,91.800003,1.9,3.5,1.5,0.2,94.199997,36.400002,68197
Wisconsin's 5th,WI-05,Endorsed Trump,Republican,38,61.900002,138385,225619,2018,91.800003,1.9,3.5,1.5,0.2,94.199997,36.400002,68197
Wisconsin's 5th,WI-05,Endorsed Trump,Republican,30.4,69.5,101190,231160,2014,91.800003,1.9,3.5,1.5,0.2,94.199997,36.400002,68197
Wisconsin's 6th,WI-06,Endorsed Trump,Republican,40.9,56.799999,122212,169767,2014,93.300003,1.6,2.4000001,1.5,0.5,92,25.6,57150
Wisconsin's 6th,WI-06,Endorsed Trump,Republican,44.5,55.5,144536,180311,2018,93.300003,1.6,2.4000001,1.5,0.5,92,25.6,57150
Wisconsin's 6th,WI-06,Endorsed Trump,Republican,37.3,57.200001,133072,204147,2016,93.300003,1.6,2.4000001,1.5,0.5,92,25.6,57150
Wisconsin's 7th,WI-07,Endorsed Trump,Republican,38.3,61.700001,138643,223418,2016,94.400002,0.60000002,1.2,1,1.8,91.699997,22.700001,52826
Wisconsin's 7th,WI-07,Endorsed Trump,Republican,38.5,60.099998,124307,194061,2018,94.400002,0.60000002,1.2,1,1.8,91.699997,22.700001,52826
Wisconsin's 7th,WI-07,Endorsed Trump,Republican,39.4,59.299999,112949,169891,2014,94.400002,0.60000002,1.2,1,1.8,91.699997,22.700001,52826
Wisconsin's 8th,WI-08,Republican,Republican,36.3,63.700001,119265,209410,2018,92,1.1,2.3,1.4,2.0999999,92.199997,25.700001,57603
Wisconsin's 8th,WI-08,Republican,Republican,34.9,65,101345,188553,2014,92,1.1,2.3,1.4,2.0999999,92.199997,25.700001,57603
Wisconsin's 8th,WI-08,Republican,Republican,37.3,62.599998,135682,227892,2016,92,1.1,2.3,1.4,2.0999999,92.199997,25.700001,57603
West Virginia's 1st,WV-01,Endorsed Trump,Republican,35.4,64.599998,70217,127997,2018,95,2.4000001,0.89999998,0.60000002,0.1,88.699997,22.5,45670
West Virginia's 1st,WV-01,Endorsed Trump,Republican,36.1,63.900002,51842,91843,2014,95,2.4000001,0.89999998,0.60000002,0.1,88.699997,22.5,45670
West Virginia's 1st,WV-01,Endorsed Trump,Republican,31,69,73534,163469,2016,95,2.4000001,0.89999998,0.60000002,0.1,88.699997,22.5,45670
West Virginia's 2nd,WV-02,Endorsed Trump,Republican,41.8,58.200001,101207,140807,2016,92.400002,4.3000002,1.4,0.60000002,0.2,86.699997,21.299999,49173
West Virginia's 2nd,WV-02,Endorsed Trump,Republican,43.9,47.099998,67210,72042,2014,92.400002,4.3000002,1.4,0.60000002,0.2,86.699997,21.299999,49173
West Virginia's 2nd,WV-02,Endorsed Trump,Republican,43,54,88011,110504,2018,92.400002,4.3000002,1.4,0.60000002,0.2,86.699997,21.299999,49173
West Virginia's 3rd,WV-03,Endorsed Trump,Republican,44.7,55.299999,62418,77263,2014,94.099998,3.7,0.80000001,0.40000001,0.2,82.300003,15.8,37749
West Virginia's 3rd,WV-03,Endorsed Trump,Republican,43.6,56.400002,76340,98645,2018,94.099998,3.7,0.80000001,0.40000001,0.2,82.300003,15.8,37749
West Virginia's 3rd,WV-03,Endorsed Trump,Republican,24,67.900002,49708,140741,2016,94.099998,3.7,0.80000001,0.40000001,0.2,82.300003,15.8,37749
Wyoming's At-Large,WY-AL,Republican,Republican,29.8,63.599998,59903,127963,2018,88.400002,0.89999998,6.8000002,0.60000002,1.8,92.800003,26.700001,60938
Wyoming's At-Large,WY-AL,Republican,Republican,30,62,75466,156176,2016,88.400002,0.89999998,6.8000002,0.60000002,1.8,92.800003,26.700001,60938
Wyoming's At-Large,WY-AL,Republican,Republican,22.9,68.5,37803,113038,2014,88.400002,0.89999998,6.8000002,0.60000002,1.8,92.800003,26.700001,60938
